contractid,planid,ssa,fips,state,county,enrollment
H3256,2,11601,13155,GA,Irwin,32
H3256,2,11610,13157,GA,Jackson,38
H3256,2,11611,13159,GA,Jasper,22
H3256,2,11612,13161,GA,Jeff Davis,32
H3256,2,11620,13163,GA,Jefferson,46
H3256,2,11630,13165,GA,Jenkins,29
H3256,2,11640,13167,GA,Johnson,31
H3256,2,11650,13169,GA,Jones,50
H3256,2,11651,13171,GA,Lamar,42
H3256,2,11652,13173,GA,Lanier,27
H3256,2,11660,13175,GA,Laurens,99
H3256,2,11680,13179,GA,Liberty,21
H3256,2,11690,13181,GA,Lincoln,24
H3256,2,11691,13183,GA,Long,21
H3256,2,11701,13187,GA,Lumpkin,33
H3256,2,11702,13189,GA,McDuffie,34
H3256,2,11703,13191,GA,McIntosh,14
H3256,2,11710,13193,GA,Macon,41
H3256,2,11720,13195,GA,Madison,25
H3256,2,11730,13197,GA,Marion,18
H3256,2,11740,13199,GA,Meriwether,30
H3256,2,11741,13201,GA,Miller,25
H3256,2,11750,13205,GA,Mitchell,72
H3256,2,11760,13207,GA,Monroe,35
H3256,2,11770,13209,GA,Montgomery,24
H3256,2,11771,13211,GA,Morgan,16
H3256,2,11772,13213,GA,Murray,61
H3256,2,11780,13215,GA,Muscogee,124
H3256,2,11790,13217,GA,Newton,53
H3256,2,11800,13219,GA,Oconee,11
H3256,2,11801,13221,GA,Oglethorpe,23
H3256,2,11810,13223,GA,Paulding,42
H3256,2,11811,13225,GA,Peach,32
H3256,2,11812,13227,GA,Pickens,20
H3256,2,11820,13229,GA,Pierce,18
H3256,2,11821,13231,GA,Pike,16
H3256,2,11830,13233,GA,Polk,46
H3256,2,11831,13235,GA,Pulaski,16
H3256,2,11832,13237,GA,Putnam,25
H3256,2,11833,13239,GA,Quitman,12
H3256,2,11834,13241,GA,Rabun,25
H3256,2,11835,13243,GA,Randolph,38
H3256,2,11840,13245,GA,Richmond,186
H3256,2,11841,13247,GA,Rockdale,41
H3256,2,11842,13249,GA,Schley,18
H3256,2,11850,13251,GA,Screven,39
H3256,2,11851,13253,GA,Seminole,33
H3256,2,11860,13255,GA,Spalding,77
H3256,2,11861,13257,GA,Stephens,50
H3256,2,11862,13259,GA,Stewart,20
H3256,2,11870,13261,GA,Sumter,90
H3256,2,11880,13263,GA,Talbot,11
H3256,2,11882,13267,GA,Tattnall,47
H3256,2,11883,13269,GA,Taylor,24
H3256,2,11884,13271,GA,Telfair,21
H3256,2,11890,13275,GA,Thomas,107
H3256,2,11900,13277,GA,Tift,91
H3256,2,11901,13279,GA,Toombs,57
H3256,2,11902,13281,GA,Towns,18
H3256,2,11903,13283,GA,Treutlen,12
H3256,2,11910,13285,GA,Troup,100
H3256,2,11911,13287,GA,Turner,32
H3256,2,11912,13289,GA,Twiggs,24
H3256,2,11913,13291,GA,Union,14
H3256,2,11920,13293,GA,Upson,82
H3256,2,11921,13295,GA,Walker,116
H3256,2,11930,13297,GA,Walton,59
H3256,2,11940,13299,GA,Ware,116
H3256,2,11941,13301,GA,Warren,21
H3256,2,11950,13303,GA,Washington,50
H3256,2,11960,13305,GA,Wayne,67
H3256,2,11962,13309,GA,Wheeler,20
H3256,2,11963,13311,GA,White,29
H3256,2,11970,13313,GA,Whitfield,50
H3256,2,11971,13315,GA,Wilcox,13
H3256,2,11972,13317,GA,Wilkes,27
H3256,2,11973,13319,GA,Wilkinson,28
H3256,2,11980,13321,GA,Worth,57
H3288,23,11020,13007,GA,Baker,29
H3288,23,11340,13081,GA,Crisp,133
H3288,23,11390,13095,GA,Dougherty,769
H3288,23,11670,13177,GA,Lee,248
H3288,23,11870,13261,GA,Sumter,280
H3288,23,11885,13273,GA,Terrell,108
H3288,23,11911,13287,GA,Turner,44
H3288,23,11980,13321,GA,Worth,178
H3288,24,11150,13033,GA,Burke,86
H3288,24,11310,13073,GA,Columbia,424
H3288,24,11560,13141,GA,Hancock,72
H3288,24,11620,13163,GA,Jefferson,36
H3288,24,11690,13181,GA,Lincoln,65
H3288,24,11702,13189,GA,McDuffie,122
H3288,24,11840,13245,GA,Richmond,523
H3288,24,11850,13251,GA,Screven,23
H3288,24,11941,13301,GA,Warren,58
H3288,25,11000,13001,GA,Appling,72
H3288,25,11440,13107,GA,Emanuel,51
H3288,25,11441,13109,GA,Evans,51
H3288,25,11640,13167,GA,Johnson,43
H3288,25,11660,13175,GA,Laurens,274
H3288,25,11882,13267,GA,Tattnall,41
H3288,25,11901,13279,GA,Toombs,78
H3288,25,11903,13283,GA,Treutlen,24
H3288,25,11950,13303,GA,Washington,81
H3288,26,11270,13061,GA,Clay,26
H3288,26,11580,13145,GA,Harris,123
H3288,26,11590,13149,GA,Heard,62
H3288,26,11730,13197,GA,Marion,42
H3288,26,11740,13199,GA,Meriwether,159
H3288,26,11780,13215,GA,Muscogee,448
H3288,26,11821,13231,GA,Pike,109
H3288,26,11833,13239,GA,Quitman,14
H3288,26,11835,13243,GA,Randolph,44
H3288,26,11842,13249,GA,Schley,39
H3288,26,11862,13259,GA,Stewart,12
H3288,26,11880,13263,GA,Talbot,14
H3288,26,11910,13285,GA,Troup,133
H3288,26,11920,13293,GA,Upson,327
H3288,27,11030,13009,GA,Baldwin,227
H3288,27,11090,13021,GA,Bibb,478
H3288,27,11330,13079,GA,Crawford,33
H3288,27,11381,13093,GA,Dooly,40
H3288,27,11600,13153,GA,Houston,195
H3288,27,11650,13169,GA,Jones,122
H3288,27,11651,13171,GA,Lamar,85
H3288,27,11710,13193,GA,Macon,48
H3288,27,11760,13207,GA,Monroe,110
H3288,27,11811,13225,GA,Peach,95
H3288,27,11883,13269,GA,Taylor,44
H3288,27,11912,13289,GA,Twiggs,56
H3288,27,11973,13319,GA,Wilkinson,19
H3288,28,11040,13011,GA,Banks,169
H3288,28,11050,13013,GA,Barrow,543
H3288,28,11260,13059,GA,Clarke,373
H3288,28,11430,13105,GA,Elbert,179
H3288,28,11462,13119,GA,Franklin,206
H3288,28,11520,13133,GA,Greene,64
H3288,28,11581,13147,GA,Hart,311
H3288,28,11610,13157,GA,Jackson,438
H3288,28,11720,13195,GA,Madison,206
H3288,28,11771,13211,GA,Morgan,123
H3288,28,11800,13219,GA,Oconee,153
H3288,28,11801,13221,GA,Oglethorpe,109
H3288,28,11832,13237,GA,Putnam,36
H3288,28,11861,13257,GA,Stephens,235
H3288,28,11972,13317,GA,Wilkes,12
H3288,29,11200,13047,GA,Catoosa,38
H3288,29,11240,13055,GA,Chattooga,20
H3288,29,11450,13111,GA,Fannin,274
H3288,29,11471,13123,GA,Gilmer,313
H3288,29,11500,13129,GA,Gordon,48
H3288,29,11540,13137,GA,Habersham,322
H3288,29,11701,13187,GA,Lumpkin,106
H3288,29,11772,13213,GA,Murray,67
H3288,29,11834,13241,GA,Rabun,94
H3288,29,11902,13281,GA,Towns,191
H3288,29,11913,13291,GA,Union,378
H3288,29,11963,13311,GA,White,245
H3288,30,11130,13029,GA,Bryan,121
H3288,30,11170,13039,GA,Camden,185
H3288,30,11220,13051,GA,Chatham,1163
H3288,30,11421,13103,GA,Effingham,202
H3288,30,11490,13127,GA,Glynn,329
H3288,30,11680,13179,GA,Liberty,103
H3288,30,11703,13191,GA,McIntosh,101
H3288,30,11960,13305,GA,Wayne,112
H3288,31,11291,13069,GA,Coffee,189
H3288,31,11300,13071,GA,Colquitt,112
H3288,31,11601,13155,GA,Irwin,33
H3288,31,11820,13229,GA,Pierce,47
H3288,31,11900,13277,GA,Tift,172
H3288,31,11940,13299,GA,Ware,127
H3288,32,11550,13139,GA,Hall,1280
H3288,33,11290,13067,GA,Cobb,2066
H3288,33,11460,13115,GA,Floyd,125
H3288,33,11570,13143,GA,Haralson,43
H3288,33,11810,13223,GA,Paulding,419
H3288,33,11830,13233,GA,Polk,50
H3288,34,11050,13013,GA,Barrow,13
H3288,34,11220,13051,GA,Chatham,21
H3288,34,11250,13057,GA,Cherokee,25
H3288,34,11290,13067,GA,Cobb,35
H3288,34,11370,13089,GA,DeKalb,29
H3288,34,11390,13095,GA,Dougherty,23
H3288,34,11450,13111,GA,Fannin,15
H3288,34,11461,13117,GA,Forsyth,15
H3288,34,11470,13121,GA,Fulton,27
H3288,34,11490,13127,GA,Glynn,13
H3288,34,11530,13135,GA,Gwinnett,43
H3288,34,11540,13137,GA,Habersham,12
H3288,34,11550,13139,GA,Hall,43
H3288,34,11591,13151,GA,Henry,13
H3288,34,11600,13153,GA,Houston,14
H3288,34,11610,13157,GA,Jackson,14
H3288,34,11780,13215,GA,Muscogee,14
H3288,34,11790,13217,GA,Newton,12
H3288,34,11840,13245,GA,Richmond,21
H3288,34,11841,13247,GA,Rockdale,15
H3288,34,11861,13257,GA,Stephens,11
H3288,34,11902,13281,GA,Towns,20
H3288,34,11913,13291,GA,Union,20
H3288,34,11920,13293,GA,Upson,12
H3288,42,11000,13001,GA,Appling,13
H3288,42,11030,13009,GA,Baldwin,18
H3288,42,11040,13011,GA,Banks,24
H3288,42,11050,13013,GA,Barrow,60
H3288,42,11090,13021,GA,Bibb,98
H3288,42,11130,13029,GA,Bryan,23
H3288,42,11150,13033,GA,Burke,23
H3288,42,11170,13039,GA,Camden,80
H3288,42,11220,13051,GA,Chatham,175
H3288,42,11260,13059,GA,Clarke,65
H3288,42,11291,13069,GA,Coffee,25
H3288,42,11300,13071,GA,Colquitt,15
H3288,42,11310,13073,GA,Columbia,78
H3288,42,11330,13079,GA,Crawford,13
H3288,42,11340,13081,GA,Crisp,29
H3288,42,11390,13095,GA,Dougherty,106
H3288,42,11421,13103,GA,Effingham,30
H3288,42,11430,13105,GA,Elbert,27
H3288,42,11440,13107,GA,Emanuel,24
H3288,42,11450,13111,GA,Fannin,59
H3288,42,11462,13119,GA,Franklin,30
H3288,42,11471,13123,GA,Gilmer,39
H3288,42,11490,13127,GA,Glynn,92
H3288,42,11520,13133,GA,Greene,13
H3288,42,11540,13137,GA,Habersham,70
H3288,42,11550,13139,GA,Hall,146
H3288,42,11580,13145,GA,Harris,31
H3288,42,11581,13147,GA,Hart,36
H3288,42,11600,13153,GA,Houston,61
H3288,42,11610,13157,GA,Jackson,72
H3288,42,11640,13167,GA,Johnson,12
H3288,42,11650,13169,GA,Jones,25
H3288,42,11651,13171,GA,Lamar,13
H3288,42,11660,13175,GA,Laurens,28
H3288,42,11670,13177,GA,Lee,58
H3288,42,11680,13179,GA,Liberty,22
H3288,42,11690,13181,GA,Lincoln,11
H3288,42,11703,13191,GA,McIntosh,22
H3288,42,11720,13195,GA,Madison,20
H3288,42,11730,13197,GA,Marion,15
H3288,42,11740,13199,GA,Meriwether,15
H3288,42,11760,13207,GA,Monroe,24
H3288,42,11771,13211,GA,Morgan,15
H3288,42,11772,13213,GA,Murray,13
H3288,42,11780,13215,GA,Muscogee,100
H3288,42,11800,13219,GA,Oconee,24
H3288,42,11801,13221,GA,Oglethorpe,11
H3288,42,11811,13225,GA,Peach,11
H3288,42,11820,13229,GA,Pierce,12
H3288,42,11821,13231,GA,Pike,15
H3288,42,11835,13243,GA,Randolph,11
H3288,42,11840,13245,GA,Richmond,107
H3288,42,11861,13257,GA,Stephens,52
H3288,42,11870,13261,GA,Sumter,27
H3288,42,11900,13277,GA,Tift,27
H3288,42,11901,13279,GA,Toombs,14
H3288,42,11902,13281,GA,Towns,24
H3288,42,11910,13285,GA,Troup,18
H3288,42,11913,13291,GA,Union,86
H3288,42,11920,13293,GA,Upson,55
H3288,42,11940,13299,GA,Ware,23
H3288,42,11950,13303,GA,Washington,15
H3288,42,11960,13305,GA,Wayne,23
H3288,42,11963,13311,GA,White,41
H3288,42,11980,13321,GA,Worth,24
H3288,45,11160,13035,GA,Butts,49
H3288,45,11280,13063,GA,Clayton,281
H3288,45,11320,13077,GA,Coweta,211
H3288,45,11350,13085,GA,Dawson,52
H3288,45,11370,13089,GA,DeKalb,904
H3288,45,11400,13097,GA,Douglas,161
H3288,45,11451,13113,GA,Fayette,155
H3288,45,11460,13115,GA,Floyd,95
H3288,45,11470,13121,GA,Fulton,960
H3288,45,11530,13135,GA,Gwinnett,1203
H3288,45,11570,13143,GA,Haralson,44
H3288,45,11591,13151,GA,Henry,223
H3288,45,11611,13159,GA,Jasper,28
H3288,45,11790,13217,GA,Newton,198
H3288,45,11830,13233,GA,Polk,53
H3288,45,11841,13247,GA,Rockdale,156
H3288,45,11860,13255,GA,Spalding,113
H3288,45,11930,13297,GA,Walton,198
H3291,1,11070,13017,GA,Ben Hill,23
H3291,1,11090,13021,GA,Bibb,92
H3291,1,11200,13047,GA,Catoosa,21
H3291,1,11220,13051,GA,Chatham,42
H3291,1,11260,13059,GA,Clarke,36
H3291,1,11280,13063,GA,Clayton,19
H3291,1,11290,13067,GA,Cobb,44
H3291,1,11300,13071,GA,Colquitt,48
H3291,1,11370,13089,GA,DeKalb,73
H3291,1,11390,13095,GA,Dougherty,64
H3291,1,11440,13107,GA,Emanuel,24
H3291,1,11450,13111,GA,Fannin,14
H3291,1,11460,13115,GA,Floyd,36
H3291,1,11470,13121,GA,Fulton,80
H3291,1,11530,13135,GA,Gwinnett,47
H3291,1,11540,13137,GA,Habersham,16
H3291,1,11550,13139,GA,Hall,16
H3291,1,11591,13151,GA,Henry,24
H3291,1,11601,13155,GA,Irwin,15
H3291,1,11610,13157,GA,Jackson,11
H3291,1,11620,13163,GA,Jefferson,25
H3291,1,11630,13165,GA,Jenkins,31
H3291,1,11700,13185,GA,Lowndes,114
H3291,1,11740,13199,GA,Meriwether,12
H3291,1,11760,13207,GA,Monroe,31
H3291,1,11790,13217,GA,Newton,21
H3291,1,11812,13227,GA,Pickens,13
H3291,1,11840,13245,GA,Richmond,53
H3291,1,11860,13255,GA,Spalding,21
H3291,1,11861,13257,GA,Stephens,42
H3291,1,11901,13279,GA,Toombs,39
H3291,1,11911,13287,GA,Turner,16
H3291,1,11921,13295,GA,Walker,38
H3291,1,11970,13313,GA,Whitfield,11
H3291,1,11973,13319,GA,Wilkinson,11
H3291,1,11980,13321,GA,Worth,29
H4141,3,11020,13007,GA,Baker,23
H4141,3,11030,13009,GA,Baldwin,112
H4141,3,11040,13011,GA,Banks,49
H4141,3,11050,13013,GA,Barrow,282
H4141,3,11060,13015,GA,Bartow,421
H4141,3,11090,13021,GA,Bibb,1192
H4141,3,11130,13029,GA,Bryan,107
H4141,3,11140,13031,GA,Bulloch,191
H4141,3,11150,13033,GA,Burke,197
H4141,3,11160,13035,GA,Butts,69
H4141,3,11220,13051,GA,Chatham,1023
H4141,3,11230,13053,GA,Chattahoochee,30
H4141,3,11240,13055,GA,Chattooga,73
H4141,3,11250,13057,GA,Cherokee,301
H4141,3,11260,13059,GA,Clarke,647
H4141,3,11280,13063,GA,Clayton,1308
H4141,3,11290,13067,GA,Cobb,1091
H4141,3,11310,13073,GA,Columbia,266
H4141,3,11320,13077,GA,Coweta,462
H4141,3,11330,13079,GA,Crawford,87
H4141,3,11350,13085,GA,Dawson,31
H4141,3,11370,13089,GA,DeKalb,2635
H4141,3,11390,13095,GA,Dougherty,876
H4141,3,11400,13097,GA,Douglas,391
H4141,3,11421,13103,GA,Effingham,188
H4141,3,11430,13105,GA,Elbert,206
H4141,3,11451,13113,GA,Fayette,187
H4141,3,11460,13115,GA,Floyd,541
H4141,3,11461,13117,GA,Forsyth,207
H4141,3,11462,13119,GA,Franklin,80
H4141,3,11470,13121,GA,Fulton,3752
H4141,3,11500,13129,GA,Gordon,101
H4141,3,11520,13133,GA,Greene,149
H4141,3,11530,13135,GA,Gwinnett,2151
H4141,3,11550,13139,GA,Hall,320
H4141,3,11560,13141,GA,Hancock,24
H4141,3,11580,13145,GA,Harris,92
H4141,3,11581,13147,GA,Hart,83
H4141,3,11590,13149,GA,Heard,22
H4141,3,11591,13151,GA,Henry,806
H4141,3,11600,13153,GA,Houston,579
H4141,3,11610,13157,GA,Jackson,198
H4141,3,11611,13159,GA,Jasper,46
H4141,3,11620,13163,GA,Jefferson,66
H4141,3,11650,13169,GA,Jones,148
H4141,3,11651,13171,GA,Lamar,57
H4141,3,11660,13175,GA,Laurens,136
H4141,3,11670,13177,GA,Lee,95
H4141,3,11680,13179,GA,Liberty,232
H4141,3,11690,13181,GA,Lincoln,52
H4141,3,11702,13189,GA,McDuffie,196
H4141,3,11710,13193,GA,Macon,31
H4141,3,11720,13195,GA,Madison,172
H4141,3,11730,13197,GA,Marion,54
H4141,3,11740,13199,GA,Meriwether,137
H4141,3,11760,13207,GA,Monroe,108
H4141,3,11771,13211,GA,Morgan,126
H4141,3,11780,13215,GA,Muscogee,1002
H4141,3,11790,13217,GA,Newton,524
H4141,3,11800,13219,GA,Oconee,73
H4141,3,11801,13221,GA,Oglethorpe,104
H4141,3,11810,13223,GA,Paulding,339
H4141,3,11811,13225,GA,Peach,167
H4141,3,11812,13227,GA,Pickens,108
H4141,3,11821,13231,GA,Pike,18
H4141,3,11830,13233,GA,Polk,154
H4141,3,11832,13237,GA,Putnam,126
H4141,3,11840,13245,GA,Richmond,1214
H4141,3,11841,13247,GA,Rockdale,313
H4141,3,11842,13249,GA,Schley,15
H4141,3,11860,13255,GA,Spalding,243
H4141,3,11861,13257,GA,Stephens,89
H4141,3,11862,13259,GA,Stewart,53
H4141,3,11870,13261,GA,Sumter,122
H4141,3,11880,13263,GA,Talbot,46
H4141,3,11883,13269,GA,Taylor,40
H4141,3,11885,13273,GA,Terrell,84
H4141,3,11910,13285,GA,Troup,489
H4141,3,11912,13289,GA,Twiggs,80
H4141,3,11920,13293,GA,Upson,45
H4141,3,11930,13297,GA,Walton,407
H4141,3,11941,13301,GA,Warren,25
H4141,3,11950,13303,GA,Washington,39
H4141,3,11961,13307,GA,Webster,11
H4141,3,11972,13317,GA,Wilkes,48
H4141,3,11973,13319,GA,Wilkinson,29
H4141,3,11980,13321,GA,Worth,71
H4141,15,11280,13063,GA,Clayton,3367
H4141,15,11290,13067,GA,Cobb,22
H4141,15,11370,13089,GA,DeKalb,6781
H4141,15,11451,13113,GA,Fayette,14
H4141,15,11461,13117,GA,Forsyth,19
H4141,15,11470,13121,GA,Fulton,6692
H4141,15,11530,13135,GA,Gwinnett,5733
H4141,15,11591,13151,GA,Henry,3098
H4141,15,11841,13247,GA,Rockdale,24
H4141,15,11860,13255,GA,Spalding,14
H4141,15,11930,13297,GA,Walton,27
H4141,17,11020,13007,GA,Baker,12
H4141,17,11030,13009,GA,Baldwin,117
H4141,17,11050,13013,GA,Barrow,501
H4141,17,11060,13015,GA,Bartow,679
H4141,17,11090,13021,GA,Bibb,1652
H4141,17,11130,13029,GA,Bryan,193
H4141,17,11140,13031,GA,Bulloch,181
H4141,17,11150,13033,GA,Burke,385
H4141,17,11160,13035,GA,Butts,29
H4141,17,11220,13051,GA,Chatham,1452
H4141,17,11230,13053,GA,Chattahoochee,28
H4141,17,11250,13057,GA,Cherokee,1316
H4141,17,11260,13059,GA,Clarke,1022
H4141,17,11280,13063,GA,Clayton,206
H4141,17,11290,13067,GA,Cobb,2360
H4141,17,11310,13073,GA,Columbia,1058
H4141,17,11320,13077,GA,Coweta,1340
H4141,17,11330,13079,GA,Crawford,209
H4141,17,11370,13089,GA,DeKalb,519
H4141,17,11390,13095,GA,Dougherty,414
H4141,17,11400,13097,GA,Douglas,616
H4141,17,11421,13103,GA,Effingham,413
H4141,17,11430,13105,GA,Elbert,410
H4141,17,11451,13113,GA,Fayette,994
H4141,17,11460,13115,GA,Floyd,737
H4141,17,11461,13117,GA,Forsyth,756
H4141,17,11470,13121,GA,Fulton,558
H4141,17,11520,13133,GA,Greene,381
H4141,17,11530,13135,GA,Gwinnett,444
H4141,17,11550,13139,GA,Hall,539
H4141,17,11560,13141,GA,Hancock,32
H4141,17,11580,13145,GA,Harris,250
H4141,17,11591,13151,GA,Henry,180
H4141,17,11600,13153,GA,Houston,968
H4141,17,11610,13157,GA,Jackson,359
H4141,17,11611,13159,GA,Jasper,16
H4141,17,11620,13163,GA,Jefferson,43
H4141,17,11650,13169,GA,Jones,360
H4141,17,11651,13171,GA,Lamar,29
H4141,17,11660,13175,GA,Laurens,96
H4141,17,11670,13177,GA,Lee,83
H4141,17,11680,13179,GA,Liberty,273
H4141,17,11690,13181,GA,Lincoln,25
H4141,17,11702,13189,GA,McDuffie,341
H4141,17,11710,13193,GA,Macon,34
H4141,17,11720,13195,GA,Madison,480
H4141,17,11730,13197,GA,Marion,85
H4141,17,11740,13199,GA,Meriwether,296
H4141,17,11760,13207,GA,Monroe,192
H4141,17,11771,13211,GA,Morgan,420
H4141,17,11780,13215,GA,Muscogee,1430
H4141,17,11790,13217,GA,Newton,829
H4141,17,11800,13219,GA,Oconee,310
H4141,17,11801,13221,GA,Oglethorpe,283
H4141,17,11810,13223,GA,Paulding,716
H4141,17,11811,13225,GA,Peach,254
H4141,17,11812,13227,GA,Pickens,405
H4141,17,11832,13237,GA,Putnam,499
H4141,17,11840,13245,GA,Richmond,1824
H4141,17,11841,13247,GA,Rockdale,617
H4141,17,11860,13255,GA,Spalding,76
H4141,17,11862,13259,GA,Stewart,52
H4141,17,11870,13261,GA,Sumter,73
H4141,17,11880,13263,GA,Talbot,98
H4141,17,11883,13269,GA,Taylor,18
H4141,17,11885,13273,GA,Terrell,48
H4141,17,11910,13285,GA,Troup,639
H4141,17,11912,13289,GA,Twiggs,144
H4141,17,11930,13297,GA,Walton,531
H4141,17,11941,13301,GA,Warren,36
H4141,17,11950,13303,GA,Washington,52
H4141,17,11961,13307,GA,Webster,22
H4141,17,11972,13317,GA,Wilkes,46
H4141,17,11973,13319,GA,Wilkinson,41
H4141,17,11980,13321,GA,Worth,50
H4141,21,11280,13063,GA,Clayton,227
H4141,21,11290,13067,GA,Cobb,151
H4141,21,11370,13089,GA,DeKalb,471
H4141,21,11470,13121,GA,Fulton,715
H4141,21,11530,13135,GA,Gwinnett,185
H4513,30,11200,13047,GA,Catoosa,908
H4513,30,11341,13083,GA,Dade,265
H4513,30,11921,13295,GA,Walker,1796
H5141,26,11000,13001,GA,Appling,53
H5141,26,11011,13005,GA,Bacon,13
H5141,26,11020,13007,GA,Baker,18
H5141,26,11030,13009,GA,Baldwin,44
H5141,26,11040,13011,GA,Banks,12
H5141,26,11050,13013,GA,Barrow,19
H5141,26,11060,13015,GA,Bartow,62
H5141,26,11070,13017,GA,Ben Hill,31
H5141,26,11090,13021,GA,Bibb,245
H5141,26,11100,13023,GA,Bleckley,14
H5141,26,11110,13025,GA,Brantley,21
H5141,26,11120,13027,GA,Brooks,30
H5141,26,11130,13029,GA,Bryan,41
H5141,26,11140,13031,GA,Bulloch,116
H5141,26,11160,13035,GA,Butts,13
H5141,26,11161,13037,GA,Calhoun,25
H5141,26,11170,13039,GA,Camden,15
H5141,26,11180,13043,GA,Candler,15
H5141,26,11190,13045,GA,Carroll,95
H5141,26,11200,13047,GA,Catoosa,22
H5141,26,11220,13051,GA,Chatham,597
H5141,26,11250,13057,GA,Cherokee,311
H5141,26,11260,13059,GA,Clarke,12
H5141,26,11280,13063,GA,Clayton,115
H5141,26,11290,13067,GA,Cobb,728
H5141,26,11291,13069,GA,Coffee,74
H5141,26,11300,13071,GA,Colquitt,105
H5141,26,11310,13073,GA,Columbia,24
H5141,26,11311,13075,GA,Cook,18
H5141,26,11320,13077,GA,Coweta,148
H5141,26,11330,13079,GA,Crawford,15
H5141,26,11340,13081,GA,Crisp,43
H5141,26,11360,13087,GA,Decatur,47
H5141,26,11370,13089,GA,DeKalb,263
H5141,26,11380,13091,GA,Dodge,50
H5141,26,11381,13093,GA,Dooly,21
H5141,26,11390,13095,GA,Dougherty,634
H5141,26,11400,13097,GA,Douglas,149
H5141,26,11421,13103,GA,Effingham,94
H5141,26,11440,13107,GA,Emanuel,23
H5141,26,11441,13109,GA,Evans,21
H5141,26,11450,13111,GA,Fannin,22
H5141,26,11451,13113,GA,Fayette,79
H5141,26,11461,13117,GA,Forsyth,74
H5141,26,11470,13121,GA,Fulton,252
H5141,26,11471,13123,GA,Gilmer,28
H5141,26,11510,13131,GA,Grady,56
H5141,26,11530,13135,GA,Gwinnett,297
H5141,26,11550,13139,GA,Hall,26
H5141,26,11560,13141,GA,Hancock,11
H5141,26,11570,13143,GA,Haralson,15
H5141,26,11581,13147,GA,Hart,15
H5141,26,11590,13149,GA,Heard,14
H5141,26,11591,13151,GA,Henry,154
H5141,26,11600,13153,GA,Houston,115
H5141,26,11601,13155,GA,Irwin,16
H5141,26,11610,13157,GA,Jackson,23
H5141,26,11611,13159,GA,Jasper,28
H5141,26,11612,13161,GA,Jeff Davis,43
H5141,26,11650,13169,GA,Jones,62
H5141,26,11651,13171,GA,Lamar,21
H5141,26,11660,13175,GA,Laurens,57
H5141,26,11670,13177,GA,Lee,166
H5141,26,11680,13179,GA,Liberty,54
H5141,26,11703,13191,GA,McIntosh,11
H5141,26,11710,13193,GA,Macon,30
H5141,26,11730,13197,GA,Marion,12
H5141,26,11740,13199,GA,Meriwether,36
H5141,26,11750,13205,GA,Mitchell,160
H5141,26,11760,13207,GA,Monroe,41
H5141,26,11770,13209,GA,Montgomery,14
H5141,26,11771,13211,GA,Morgan,12
H5141,26,11780,13215,GA,Muscogee,66
H5141,26,11790,13217,GA,Newton,167
H5141,26,11810,13223,GA,Paulding,244
H5141,26,11811,13225,GA,Peach,41
H5141,26,11812,13227,GA,Pickens,33
H5141,26,11820,13229,GA,Pierce,20
H5141,26,11821,13231,GA,Pike,18
H5141,26,11830,13233,GA,Polk,14
H5141,26,11831,13235,GA,Pulaski,22
H5141,26,11832,13237,GA,Putnam,39
H5141,26,11835,13243,GA,Randolph,30
H5141,26,11840,13245,GA,Richmond,56
H5141,26,11841,13247,GA,Rockdale,188
H5141,26,11842,13249,GA,Schley,21
H5141,26,11850,13251,GA,Screven,20
H5141,26,11860,13255,GA,Spalding,30
H5141,26,11870,13261,GA,Sumter,196
H5141,26,11882,13267,GA,Tattnall,16
H5141,26,11884,13271,GA,Telfair,20
H5141,26,11885,13273,GA,Terrell,58
H5141,26,11890,13275,GA,Thomas,144
H5141,26,11900,13277,GA,Tift,57
H5141,26,11910,13285,GA,Troup,56
H5141,26,11911,13287,GA,Turner,17
H5141,26,11912,13289,GA,Twiggs,20
H5141,26,11920,13293,GA,Upson,36
H5141,26,11930,13297,GA,Walton,52
H5141,26,11940,13299,GA,Ware,91
H5141,26,11950,13303,GA,Washington,17
H5141,26,11960,13305,GA,Wayne,36
H5141,26,11962,13309,GA,Wheeler,15
H5141,26,11971,13315,GA,Wilcox,30
H5141,26,11980,13321,GA,Worth,157
H5141,45,11070,13017,GA,Ben Hill,14
H5141,45,11090,13021,GA,Bibb,50
H5141,45,11140,13031,GA,Bulloch,18
H5141,45,11161,13037,GA,Calhoun,12
H5141,45,11190,13045,GA,Carroll,19
H5141,45,11220,13051,GA,Chatham,75
H5141,45,11250,13057,GA,Cherokee,32
H5141,45,11280,13063,GA,Clayton,32
H5141,45,11290,13067,GA,Cobb,94
H5141,45,11291,13069,GA,Coffee,19
H5141,45,11300,13071,GA,Colquitt,38
H5141,45,11320,13077,GA,Coweta,20
H5141,45,11340,13081,GA,Crisp,21
H5141,45,11370,13089,GA,DeKalb,45
H5141,45,11380,13091,GA,Dodge,19
H5141,45,11381,13093,GA,Dooly,14
H5141,45,11390,13095,GA,Dougherty,192
H5141,45,11400,13097,GA,Douglas,25
H5141,45,11421,13103,GA,Effingham,20
H5141,45,11450,13111,GA,Fannin,11
H5141,45,11461,13117,GA,Forsyth,13
H5141,45,11470,13121,GA,Fulton,52
H5141,45,11510,13131,GA,Grady,12
H5141,45,11530,13135,GA,Gwinnett,36
H5141,45,11591,13151,GA,Henry,27
H5141,45,11600,13153,GA,Houston,31
H5141,45,11612,13161,GA,Jeff Davis,11
