contractid,planid,ssa,fips,state,county,enrollment
H0111,1,11882,13267,GA,Tattnall,11
H0111,1,11890,13275,GA,Thomas,42
H0111,1,11900,13277,GA,Tift,20
H0111,1,11910,13285,GA,Troup,82
H0111,1,11920,13293,GA,Upson,32
H0111,1,11921,13295,GA,Walker,30
H0111,1,11930,13297,GA,Walton,41
H0111,1,11940,13299,GA,Ware,22
H0111,1,11950,13303,GA,Washington,11
H0111,1,11960,13305,GA,Wayne,24
H0111,1,11970,13313,GA,Whitfield,51
H0111,1,11972,13317,GA,Wilkes,17
H0111,1,11980,13321,GA,Worth,11
H0111,2,11220,13051,GA,Chatham,27
H0111,2,11250,13057,GA,Cherokee,20
H0111,2,11280,13063,GA,Clayton,11
H0111,2,11290,13067,GA,Cobb,96
H0111,2,11310,13073,GA,Columbia,16
H0111,2,11370,13089,GA,DeKalb,37
H0111,2,11530,13135,GA,Gwinnett,15
H0111,2,11591,13151,GA,Henry,12
H0111,2,11830,13233,GA,Polk,15
H0111,2,11840,13245,GA,Richmond,41
H0111,2,11841,13247,GA,Rockdale,15
H0111,3,11250,13057,GA,Cherokee,12
H0111,3,11290,13067,GA,Cobb,37
H0111,3,11370,13089,GA,DeKalb,24
H0111,3,11470,13121,GA,Fulton,13
H0111,3,11530,13135,GA,Gwinnett,20
H0111,3,11840,13245,GA,Richmond,11
H0111,4,11030,13009,GA,Baldwin,32
H0111,4,11050,13013,GA,Barrow,24
H0111,4,11060,13015,GA,Bartow,25
H0111,4,11080,13019,GA,Berrien,11
H0111,4,11090,13021,GA,Bibb,103
H0111,4,11110,13025,GA,Brantley,25
H0111,4,11130,13029,GA,Bryan,15
H0111,4,11150,13033,GA,Burke,30
H0111,4,11160,13035,GA,Butts,17
H0111,4,11170,13039,GA,Camden,29
H0111,4,11190,13045,GA,Carroll,117
H0111,4,11220,13051,GA,Chatham,149
H0111,4,11250,13057,GA,Cherokee,36
H0111,4,11260,13059,GA,Clarke,35
H0111,4,11280,13063,GA,Clayton,147
H0111,4,11290,13067,GA,Cobb,170
H0111,4,11300,13071,GA,Colquitt,24
H0111,4,11310,13073,GA,Columbia,43
H0111,4,11320,13077,GA,Coweta,29
H0111,4,11370,13089,GA,DeKalb,321
H0111,4,11380,13091,GA,Dodge,15
H0111,4,11400,13097,GA,Douglas,75
H0111,4,11440,13107,GA,Emanuel,27
H0111,4,11451,13113,GA,Fayette,18
H0111,4,11460,13115,GA,Floyd,14
H0111,4,11461,13117,GA,Forsyth,17
H0111,4,11470,13121,GA,Fulton,533
H0111,4,11490,13127,GA,Glynn,72
H0111,4,11510,13131,GA,Grady,16
H0111,4,11530,13135,GA,Gwinnett,201
H0111,4,11550,13139,GA,Hall,22
H0111,4,11570,13143,GA,Haralson,27
H0111,4,11580,13145,GA,Harris,12
H0111,4,11590,13149,GA,Heard,14
H0111,4,11591,13151,GA,Henry,89
H0111,4,11600,13153,GA,Houston,41
H0111,4,11620,13163,GA,Jefferson,38
H0111,4,11630,13165,GA,Jenkins,13
H0111,4,11650,13169,GA,Jones,11
H0111,4,11651,13171,GA,Lamar,17
H0111,4,11660,13175,GA,Laurens,14
H0111,4,11680,13179,GA,Liberty,40
H0111,4,11691,13183,GA,Long,14
H0111,4,11700,13185,GA,Lowndes,322
H0111,4,11702,13189,GA,McDuffie,18
H0111,4,11703,13191,GA,McIntosh,20
H0111,4,11710,13193,GA,Macon,11
H0111,4,11740,13199,GA,Meriwether,26
H0111,4,11760,13207,GA,Monroe,11
H0111,4,11772,13213,GA,Murray,11
H0111,4,11780,13215,GA,Muscogee,236
H0111,4,11790,13217,GA,Newton,55
H0111,4,11810,13223,GA,Paulding,50
H0111,4,11820,13229,GA,Pierce,14
H0111,4,11830,13233,GA,Polk,30
H0111,4,11840,13245,GA,Richmond,199
H0111,4,11841,13247,GA,Rockdale,41
H0111,4,11850,13251,GA,Screven,23
H0111,4,11860,13255,GA,Spalding,50
H0111,4,11890,13275,GA,Thomas,32
H0111,4,11900,13277,GA,Tift,11
H0111,4,11910,13285,GA,Troup,37
H0111,4,11920,13293,GA,Upson,20
H0111,4,11921,13295,GA,Walker,29
H0111,4,11930,13297,GA,Walton,31
H0111,4,11940,13299,GA,Ware,20
H0111,4,11950,13303,GA,Washington,20
H0111,4,11960,13305,GA,Wayne,16
H0111,4,11970,13313,GA,Whitfield,36
H0111,4,11972,13317,GA,Wilkes,12
H0111,4,11980,13321,GA,Worth,12
H0111,5,11030,13009,GA,Baldwin,21
H0111,5,11050,13013,GA,Barrow,57
H0111,5,11060,13015,GA,Bartow,50
H0111,5,11090,13021,GA,Bibb,75
H0111,5,11110,13025,GA,Brantley,21
H0111,5,11130,13029,GA,Bryan,28
H0111,5,11150,13033,GA,Burke,25
H0111,5,11160,13035,GA,Butts,18
H0111,5,11170,13039,GA,Camden,52
H0111,5,11190,13045,GA,Carroll,84
H0111,5,11220,13051,GA,Chatham,161
H0111,5,11250,13057,GA,Cherokee,107
H0111,5,11260,13059,GA,Clarke,56
H0111,5,11280,13063,GA,Clayton,93
H0111,5,11290,13067,GA,Cobb,430
H0111,5,11291,13069,GA,Coffee,15
H0111,5,11300,13071,GA,Colquitt,18
H0111,5,11310,13073,GA,Columbia,87
H0111,5,11320,13077,GA,Coweta,70
H0111,5,11330,13079,GA,Crawford,11
H0111,5,11370,13089,GA,DeKalb,196
H0111,5,11380,13091,GA,Dodge,11
H0111,5,11381,13093,GA,Dooly,13
H0111,5,11400,13097,GA,Douglas,84
H0111,5,11421,13103,GA,Effingham,44
H0111,5,11430,13105,GA,Elbert,12
H0111,5,11440,13107,GA,Emanuel,17
H0111,5,11450,13111,GA,Fannin,13
H0111,5,11451,13113,GA,Fayette,46
H0111,5,11460,13115,GA,Floyd,13
H0111,5,11461,13117,GA,Forsyth,49
H0111,5,11462,13119,GA,Franklin,15
H0111,5,11470,13121,GA,Fulton,218
H0111,5,11490,13127,GA,Glynn,106
H0111,5,11510,13131,GA,Grady,15
H0111,5,11520,13133,GA,Greene,11
H0111,5,11530,13135,GA,Gwinnett,210
H0111,5,11550,13139,GA,Hall,28
H0111,5,11570,13143,GA,Haralson,12
H0111,5,11580,13145,GA,Harris,31
H0111,5,11581,13147,GA,Hart,15
H0111,5,11590,13149,GA,Heard,15
H0111,5,11591,13151,GA,Henry,90
H0111,5,11600,13153,GA,Houston,84
H0111,5,11610,13157,GA,Jackson,21
H0111,5,11611,13159,GA,Jasper,23
H0111,5,11620,13163,GA,Jefferson,15
H0111,5,11650,13169,GA,Jones,21
H0111,5,11651,13171,GA,Lamar,11
H0111,5,11680,13179,GA,Liberty,39
H0111,5,11690,13181,GA,Lincoln,15
H0111,5,11700,13185,GA,Lowndes,132
H0111,5,11702,13189,GA,McDuffie,17
H0111,5,11703,13191,GA,McIntosh,45
H0111,5,11710,13193,GA,Macon,12
H0111,5,11740,13199,GA,Meriwether,33
H0111,5,11760,13207,GA,Monroe,28
H0111,5,11780,13215,GA,Muscogee,163
H0111,5,11790,13217,GA,Newton,76
H0111,5,11800,13219,GA,Oconee,23
H0111,5,11810,13223,GA,Paulding,129
H0111,5,11811,13225,GA,Peach,14
H0111,5,11812,13227,GA,Pickens,17
H0111,5,11830,13233,GA,Polk,34
H0111,5,11831,13235,GA,Pulaski,15
H0111,5,11832,13237,GA,Putnam,18
H0111,5,11840,13245,GA,Richmond,168
H0111,5,11841,13247,GA,Rockdale,65
H0111,5,11850,13251,GA,Screven,11
H0111,5,11860,13255,GA,Spalding,53
H0111,5,11890,13275,GA,Thomas,24
H0111,5,11900,13277,GA,Tift,16
H0111,5,11910,13285,GA,Troup,61
H0111,5,11913,13291,GA,Union,13
H0111,5,11920,13293,GA,Upson,15
H0111,5,11921,13295,GA,Walker,15
H0111,5,11930,13297,GA,Walton,53
H0111,5,11940,13299,GA,Ware,18
H0111,5,11950,13303,GA,Washington,15
H0111,5,11960,13305,GA,Wayne,27
H0111,5,11970,13313,GA,Whitfield,26
H0111,5,11972,13317,GA,Wilkes,11
H0271,16,11370,13089,GA,DeKalb,18
H0439,2,11040,13011,GA,Banks,68
H0439,2,11050,13013,GA,Barrow,115
H0439,2,11060,13015,GA,Bartow,171
H0439,2,11160,13035,GA,Butts,27
H0439,2,11240,13055,GA,Chattooga,100
H0439,2,11250,13057,GA,Cherokee,81
H0439,2,11260,13059,GA,Clarke,174
H0439,2,11280,13063,GA,Clayton,197
H0439,2,11290,13067,GA,Cobb,339
H0439,2,11320,13077,GA,Coweta,59
H0439,2,11350,13085,GA,Dawson,43
H0439,2,11370,13089,GA,DeKalb,353
H0439,2,11400,13097,GA,Douglas,122
H0439,2,11451,13113,GA,Fayette,14
H0439,2,11460,13115,GA,Floyd,262
H0439,2,11461,13117,GA,Forsyth,67
H0439,2,11462,13119,GA,Franklin,79
H0439,2,11470,13121,GA,Fulton,509
H0439,2,11500,13129,GA,Gordon,147
H0439,2,11520,13133,GA,Greene,32
H0439,2,11530,13135,GA,Gwinnett,316
H0439,2,11540,13137,GA,Habersham,175
H0439,2,11550,13139,GA,Hall,377
H0439,2,11591,13151,GA,Henry,61
H0439,2,11610,13157,GA,Jackson,134
H0439,2,11701,13187,GA,Lumpkin,139
H0439,2,11720,13195,GA,Madison,69
H0439,2,11771,13211,GA,Morgan,30
H0439,2,11790,13217,GA,Newton,125
H0439,2,11800,13219,GA,Oconee,12
H0439,2,11801,13221,GA,Oglethorpe,42
H0439,2,11810,13223,GA,Paulding,104
H0439,2,11812,13227,GA,Pickens,28
H0439,2,11830,13233,GA,Polk,161
H0439,2,11841,13247,GA,Rockdale,50
H0439,2,11860,13255,GA,Spalding,108
H0439,2,11861,13257,GA,Stephens,158
H0439,2,11930,13297,GA,Walton,138
H0439,2,11963,13311,GA,White,174
H0439,3,11040,13011,GA,Banks,11
H0439,3,11050,13013,GA,Barrow,55
H0439,3,11060,13015,GA,Bartow,102
H0439,3,11160,13035,GA,Butts,12
H0439,3,11240,13055,GA,Chattooga,32
H0439,3,11250,13057,GA,Cherokee,58
H0439,3,11260,13059,GA,Clarke,62
H0439,3,11280,13063,GA,Clayton,84
H0439,3,11290,13067,GA,Cobb,311
H0439,3,11320,13077,GA,Coweta,30
H0439,3,11370,13089,GA,DeKalb,225
H0439,3,11400,13097,GA,Douglas,83
H0439,3,11451,13113,GA,Fayette,15
H0439,3,11460,13115,GA,Floyd,105
H0439,3,11461,13117,GA,Forsyth,33
H0439,3,11462,13119,GA,Franklin,32
H0439,3,11470,13121,GA,Fulton,244
H0439,3,11500,13129,GA,Gordon,38
H0439,3,11520,13133,GA,Greene,20
H0439,3,11530,13135,GA,Gwinnett,233
H0439,3,11540,13137,GA,Habersham,35
H0439,3,11550,13139,GA,Hall,92
H0439,3,11591,13151,GA,Henry,74
H0439,3,11610,13157,GA,Jackson,39
H0439,3,11701,13187,GA,Lumpkin,34
H0439,3,11720,13195,GA,Madison,31
H0439,3,11771,13211,GA,Morgan,15
H0439,3,11790,13217,GA,Newton,65
H0439,3,11800,13219,GA,Oconee,16
H0439,3,11801,13221,GA,Oglethorpe,24
H0439,3,11810,13223,GA,Paulding,57
H0439,3,11812,13227,GA,Pickens,18
H0439,3,11830,13233,GA,Polk,35
H0439,3,11841,13247,GA,Rockdale,33
H0439,3,11860,13255,GA,Spalding,57
H0439,3,11861,13257,GA,Stephens,31
H0439,3,11930,13297,GA,Walton,87
H0439,3,11963,13311,GA,White,19
H0439,6,11050,13013,GA,Barrow,61
H0439,6,11060,13015,GA,Bartow,14
H0439,6,11250,13057,GA,Cherokee,14
H0439,6,11260,13059,GA,Clarke,51
H0439,6,11280,13063,GA,Clayton,58
H0439,6,11290,13067,GA,Cobb,93
H0439,6,11370,13089,GA,DeKalb,153
H0439,6,11400,13097,GA,Douglas,81
H0439,6,11460,13115,GA,Floyd,29
H0439,6,11462,13119,GA,Franklin,31
H0439,6,11470,13121,GA,Fulton,173
H0439,6,11520,13133,GA,Greene,11
H0439,6,11530,13135,GA,Gwinnett,155
H0439,6,11540,13137,GA,Habersham,27
H0439,6,11550,13139,GA,Hall,60
H0439,6,11591,13151,GA,Henry,48
H0439,6,11610,13157,GA,Jackson,11
H0439,6,11701,13187,GA,Lumpkin,18
H0439,6,11720,13195,GA,Madison,31
H0439,6,11790,13217,GA,Newton,41
H0439,6,11800,13219,GA,Oconee,15
H0439,6,11801,13221,GA,Oglethorpe,27
H0439,6,11810,13223,GA,Paulding,40
H0439,6,11841,13247,GA,Rockdale,21
H0439,6,11860,13255,GA,Spalding,18
H0439,6,11930,13297,GA,Walton,39
H0439,6,11963,13311,GA,White,54
H0439,7,11050,13013,GA,Barrow,395
H0439,7,11160,13035,GA,Butts,60
H0439,7,11250,13057,GA,Cherokee,846
H0439,7,11280,13063,GA,Clayton,386
H0439,7,11320,13077,GA,Coweta,263
H0439,7,11370,13089,GA,DeKalb,960
H0439,7,11451,13113,GA,Fayette,222
H0439,7,11461,13117,GA,Forsyth,310
H0439,7,11470,13121,GA,Fulton,975
H0439,7,11530,13135,GA,Gwinnett,1123
H0439,7,11591,13151,GA,Henry,310
H0439,7,11790,13217,GA,Newton,241
H0439,7,11812,13227,GA,Pickens,148
H0439,7,11841,13247,GA,Rockdale,180
H0439,7,11860,13255,GA,Spalding,230
H0439,8,11290,13067,GA,Cobb,2118
H0439,8,11400,13097,GA,Douglas,178
H0439,8,11810,13223,GA,Paulding,480
H0439,9,11260,13059,GA,Clarke,327
H0439,9,11462,13119,GA,Franklin,195
H0439,9,11520,13133,GA,Greene,56
H0439,9,11720,13195,GA,Madison,275
H0439,9,11771,13211,GA,Morgan,55
H0439,9,11800,13219,GA,Oconee,120
H0439,9,11801,13221,GA,Oglethorpe,116
H0439,9,11930,13297,GA,Walton,392
H0439,10,11040,13011,GA,Banks,188
H0439,10,11350,13085,GA,Dawson,146
H0439,10,11540,13137,GA,Habersham,458
H0439,10,11550,13139,GA,Hall,1197
H0439,10,11610,13157,GA,Jackson,416
H0439,10,11701,13187,GA,Lumpkin,522
H0439,10,11861,13257,GA,Stephens,231
H0439,10,11963,13311,GA,White,461
H0439,11,11060,13015,GA,Bartow,733
H0439,11,11240,13055,GA,Chattooga,288
H0439,11,11460,13115,GA,Floyd,1072
H0439,11,11500,13129,GA,Gordon,545
H0439,11,11830,13233,GA,Polk,423
H0439,12,11040,13011,GA,Banks,17
H0439,12,11050,13013,GA,Barrow,13
H0439,12,11060,13015,GA,Bartow,24
H0439,12,11240,13055,GA,Chattooga,11
H0439,12,11250,13057,GA,Cherokee,12
H0439,12,11260,13059,GA,Clarke,12
H0439,12,11280,13063,GA,Clayton,14
H0439,12,11290,13067,GA,Cobb,40
H0439,12,11370,13089,GA,DeKalb,28
H0439,12,11400,13097,GA,Douglas,19
H0439,12,11460,13115,GA,Floyd,37
H0439,12,11462,13119,GA,Franklin,21
H0439,12,11470,13121,GA,Fulton,50
H0439,12,11500,13129,GA,Gordon,17
H0439,12,11530,13135,GA,Gwinnett,40
H0439,12,11540,13137,GA,Habersham,64
H0439,12,11550,13139,GA,Hall,42
H0439,12,11610,13157,GA,Jackson,12
H0439,12,11701,13187,GA,Lumpkin,28
H0439,12,11720,13195,GA,Madison,12
H0439,12,11810,13223,GA,Paulding,14
H0439,12,11830,13233,GA,Polk,19
H0439,12,11861,13257,GA,Stephens,19
H0439,12,11963,13311,GA,White,80
H0710,33,11050,13013,GA,Barrow,23
H0710,33,11160,13035,GA,Butts,35
H0710,33,11220,13051,GA,Chatham,53
H0710,33,11250,13057,GA,Cherokee,81
H0710,33,11280,13063,GA,Clayton,70
H0710,33,11290,13067,GA,Cobb,86
H0710,33,11370,13089,GA,DeKalb,140
H0710,33,11400,13097,GA,Douglas,56
H0710,33,11451,13113,GA,Fayette,22
H0710,33,11461,13117,GA,Forsyth,19
H0710,33,11470,13121,GA,Fulton,79
H0710,33,11530,13135,GA,Gwinnett,43
H0710,33,11550,13139,GA,Hall,22
H0710,33,11591,13151,GA,Henry,23
H0710,33,11600,13153,GA,Houston,16
H0710,33,11660,13175,GA,Laurens,18
H0710,33,11780,13215,GA,Muscogee,19
H0710,33,11830,13233,GA,Polk,23
H0710,33,11840,13245,GA,Richmond,59
H0710,33,11841,13247,GA,Rockdale,25
H0710,33,11930,13297,GA,Walton,14
H0710,33,11950,13303,GA,Washington,31
H1109,5,11090,13021,GA,Bibb,113
H1109,5,11330,13079,GA,Crawford,12
H1109,5,11470,13121,GA,Fulton,467
H1109,5,11530,13135,GA,Gwinnett,481
H1109,5,11600,13153,GA,Houston,125
H1109,5,11650,13169,GA,Jones,18
H1109,5,11811,13225,GA,Peach,24
H1109,5,11912,13289,GA,Twiggs,13
H1109,6,11550,13139,GA,Hall,258
H1111,11,11090,13021,GA,Bibb,369
H1111,11,11220,13051,GA,Chatham,612
H1111,11,11250,13057,GA,Cherokee,664
H1111,11,11280,13063,GA,Clayton,378
H1111,11,11290,13067,GA,Cobb,1407
H1111,11,11310,13073,GA,Columbia,604
H1111,11,11370,13089,GA,DeKalb,1814
H1111,11,11461,13117,GA,Forsyth,352
H1111,11,11470,13121,GA,Fulton,1642
H1111,11,11580,13145,GA,Harris,64
H1111,11,11591,13151,GA,Henry,280
H1111,11,11780,13215,GA,Muscogee,313
H1111,11,11840,13245,GA,Richmond,926
H1112,6,11050,13013,GA,Barrow,46
H1112,6,11060,13015,GA,Bartow,36
H1112,6,11090,13021,GA,Bibb,78
H1112,6,11110,13025,GA,Brantley,15
H1112,6,11130,13029,GA,Bryan,50
H1112,6,11150,13033,GA,Burke,32
H1112,6,11160,13035,GA,Butts,41
H1112,6,11170,13039,GA,Camden,34
H1112,6,11190,13045,GA,Carroll,60
H1112,6,11220,13051,GA,Chatham,761
H1112,6,11230,13053,GA,Chattahoochee,14
H1112,6,11250,13057,GA,Cherokee,67
H1112,6,11260,13059,GA,Clarke,21
H1112,6,11280,13063,GA,Clayton,601
H1112,6,11290,13067,GA,Cobb,464
H1112,6,11291,13069,GA,Coffee,20
H1112,6,11300,13071,GA,Colquitt,13
H1112,6,11310,13073,GA,Columbia,144
H1112,6,11320,13077,GA,Coweta,29
H1112,6,11360,13087,GA,Decatur,13
H1112,6,11370,13089,GA,DeKalb,1431
H1112,6,11400,13097,GA,Douglas,198
H1112,6,11440,13107,GA,Emanuel,11
H1112,6,11451,13113,GA,Fayette,40
H1112,6,11460,13115,GA,Floyd,18
H1112,6,11461,13117,GA,Forsyth,52
H1112,6,11470,13121,GA,Fulton,2123
H1112,6,11490,13127,GA,Glynn,166
H1112,6,11520,13133,GA,Greene,18
H1112,6,11530,13135,GA,Gwinnett,653
H1112,6,11570,13143,GA,Haralson,13
H1112,6,11580,13145,GA,Harris,55
H1112,6,11591,13151,GA,Henry,220
H1112,6,11600,13153,GA,Houston,32
H1112,6,11620,13163,GA,Jefferson,26
H1112,6,11680,13179,GA,Liberty,94
H1112,6,11700,13185,GA,Lowndes,121
H1112,6,11702,13189,GA,McDuffie,81
H1112,6,11703,13191,GA,McIntosh,47
H1112,6,11740,13199,GA,Meriwether,27
H1112,6,11760,13207,GA,Monroe,14
H1112,6,11780,13215,GA,Muscogee,945
H1112,6,11790,13217,GA,Newton,141
H1112,6,11810,13223,GA,Paulding,148
H1112,6,11811,13225,GA,Peach,12
H1112,6,11820,13229,GA,Pierce,12
H1112,6,11830,13233,GA,Polk,21
H1112,6,11840,13245,GA,Richmond,789
H1112,6,11841,13247,GA,Rockdale,135
H1112,6,11860,13255,GA,Spalding,155
H1112,6,11862,13259,GA,Stewart,44
H1112,6,11880,13263,GA,Talbot,32
H1112,6,11890,13275,GA,Thomas,20
H1112,6,11900,13277,GA,Tift,16
H1112,6,11910,13285,GA,Troup,46
H1112,6,11921,13295,GA,Walker,11
H1112,6,11930,13297,GA,Walton,80
H1112,6,11940,13299,GA,Ware,14
H1112,6,11960,13305,GA,Wayne,13
H1112,6,11970,13313,GA,Whitfield,21
H1112,33,11030,13009,GA,Baldwin,12
H1112,33,11050,13013,GA,Barrow,27
H1112,33,11060,13015,GA,Bartow,31
H1112,33,11090,13021,GA,Bibb,98
H1112,33,11130,13029,GA,Bryan,15
H1112,33,11150,13033,GA,Burke,43
H1112,33,11160,13035,GA,Butts,18
H1112,33,11170,13039,GA,Camden,33
H1112,33,11190,13045,GA,Carroll,59
H1112,33,11220,13051,GA,Chatham,365
H1112,33,11250,13057,GA,Cherokee,25
H1112,33,11260,13059,GA,Clarke,25
H1112,33,11280,13063,GA,Clayton,285
H1112,33,11290,13067,GA,Cobb,219
H1112,33,11291,13069,GA,Coffee,16
H1112,33,11300,13071,GA,Colquitt,17
H1112,33,11310,13073,GA,Columbia,47
H1112,33,11320,13077,GA,Coweta,31
H1112,33,11340,13081,GA,Crisp,11
H1112,33,11370,13089,GA,DeKalb,663
H1112,33,11400,13097,GA,Douglas,84
H1112,33,11440,13107,GA,Emanuel,17
H1112,33,11451,13113,GA,Fayette,24
H1112,33,11460,13115,GA,Floyd,12
H1112,33,11461,13117,GA,Forsyth,19
H1112,33,11470,13121,GA,Fulton,1093
H1112,33,11490,13127,GA,Glynn,98
H1112,33,11520,13133,GA,Greene,15
H1112,33,11530,13135,GA,Gwinnett,278
H1112,33,11580,13145,GA,Harris,22
H1112,33,11591,13151,GA,Henry,89
H1112,33,11600,13153,GA,Houston,50
H1112,33,11620,13163,GA,Jefferson,25
H1112,33,11630,13165,GA,Jenkins,16
H1112,33,11680,13179,GA,Liberty,66
H1112,33,11690,13181,GA,Lincoln,12
H1112,33,11700,13185,GA,Lowndes,97
H1112,33,11702,13189,GA,McDuffie,41
H1112,33,11703,13191,GA,McIntosh,24
H1112,33,11740,13199,GA,Meriwether,19
H1112,33,11760,13207,GA,Monroe,12
H1112,33,11780,13215,GA,Muscogee,464
H1112,33,11790,13217,GA,Newton,51
H1112,33,11810,13223,GA,Paulding,56
H1112,33,11811,13225,GA,Peach,13
H1112,33,11830,13233,GA,Polk,16
H1112,33,11840,13245,GA,Richmond,400
H1112,33,11841,13247,GA,Rockdale,51
H1112,33,11850,13251,GA,Screven,11
H1112,33,11860,13255,GA,Spalding,72
H1112,33,11862,13259,GA,Stewart,14
H1112,33,11880,13263,GA,Talbot,11
H1112,33,11890,13275,GA,Thomas,16
H1112,33,11900,13277,GA,Tift,12
H1112,33,11910,13285,GA,Troup,44
H1112,33,11930,13297,GA,Walton,46
H1112,33,11940,13299,GA,Ware,15
H1112,33,11960,13305,GA,Wayne,14
H1112,33,11970,13313,GA,Whitfield,18
H1112,34,11050,13013,GA,Barrow,12
H1112,34,11090,13021,GA,Bibb,44
H1112,34,11130,13029,GA,Bryan,18
H1112,34,11150,13033,GA,Burke,11
H1112,34,11170,13039,GA,Camden,20
H1112,34,11190,13045,GA,Carroll,11
H1112,34,11220,13051,GA,Chatham,148
H1112,34,11250,13057,GA,Cherokee,19
H1112,34,11280,13063,GA,Clayton,75
H1112,34,11290,13067,GA,Cobb,84
H1112,34,11310,13073,GA,Columbia,60
H1112,34,11370,13089,GA,DeKalb,160
H1112,34,11400,13097,GA,Douglas,27
H1112,34,11470,13121,GA,Fulton,129
H1112,34,11490,13127,GA,Glynn,25
H1112,34,11530,13135,GA,Gwinnett,59
H1112,34,11550,13139,GA,Hall,11
H1112,34,11580,13145,GA,Harris,18
H1112,34,11591,13151,GA,Henry,41
H1112,34,11600,13153,GA,Houston,18
H1112,34,11620,13163,GA,Jefferson,18
H1112,34,11680,13179,GA,Liberty,54
H1112,34,11700,13185,GA,Lowndes,40
H1112,34,11702,13189,GA,McDuffie,16
H1112,34,11703,13191,GA,McIntosh,11
H1112,34,11780,13215,GA,Muscogee,169
H1112,34,11790,13217,GA,Newton,25
H1112,34,11810,13223,GA,Paulding,25
H1112,34,11840,13245,GA,Richmond,181
H1112,34,11841,13247,GA,Rockdale,26
H1112,34,11850,13251,GA,Screven,11
H1112,34,11860,13255,GA,Spalding,15
H1112,34,11921,13295,GA,Walker,11
H1112,34,11940,13299,GA,Ware,11
H1112,35,11290,13067,GA,Cobb,411
